,date,preds_0_Evergreen,actual,preds_1_Evergreen,preds_2_Evergreen,preds_3_Evergreen,preds_4_Evergreen,preds_5_Evergreen,preds_6_Evergreen,preds_7_Evergreen,site_name,lat,lon
100,2023-06-06 18:00:00+00:00,0.057594664,0.062,0.057412133,0.062486663,0.047341846,0.04762942,0.046908006,0.04717014,0.0470962,Evergreen,39.620408,-105.33872
101,2023-06-06 19:00:00+00:00,0.065519586,0.06,0.059254102,0.05906542,0.06421904,0.04900425,0.049290314,0.048602447,0.04883075,Evergreen,39.620408,-105.33872
102,2023-06-06 20:00:00+00:00,0.059090927,0.053000000000000005,0.06710695,0.060572863,0.060378805,0.065520145,0.050532226,0.050814997,0.050163556,Evergreen,39.620408,-105.33872
103,2023-06-06 21:00:00+00:00,0.050386753,0.065,0.057187002,0.064041935,0.058315028,0.058148142,0.06243139,0.050044116,0.050279975,Evergreen,39.620408,-105.33872
104,2023-06-06 22:00:00+00:00,0.06339094,0.064,0.048362117,0.05375307,0.05929419,0.054732744,0.054603416,0.057845477,0.048531547,Evergreen,39.620408,-105.33872
105,2023-06-06 23:00:00+00:00,0.059531704,0.06,0.058862142,0.04618859,0.05066006,0.05525333,0.05154717,0.051443968,0.054005872,Evergreen,39.620408,-105.33872
106,2023-06-07 00:00:00+00:00,0.05650743,0.054,0.05602564,0.055468462,0.0447548,0.04860097,0.052511837,0.04937537,0.04928823,Evergreen,39.620408,-105.33872
107,2023-06-07 01:00:00+00:00,0.046369396,0.052,0.048993506,0.04861474,0.048165523,0.039308466,0.04254756,0.045838423,0.04317903,Evergreen,39.620408,-105.33872
108,2023-06-07 02:00:00+00:00,0.045132637,0.05500000000000001,0.039423503,0.04142323,0.0411227,0.0407598,0.033497088,0.03619615,0.038981393,Evergreen,39.620408,-105.33872
109,2023-06-07 03:00:00+00:00,0.048623543,0.041,0.038716316,0.034364864,0.035975557,0.03572281,0.035414204,0.02921524,0.031535324,Evergreen,39.620408,-105.33872
110,2023-06-07 04:00:00+00:00,0.035707135,0.033,0.04287545,0.035083786,0.03146528,0.03286912,0.032646388,0.032371674,0.026885776,Evergreen,39.620408,-105.33872
111,2023-06-07 05:00:00+00:00,0.03071335,0.027000000000000003,0.03306058,0.038763948,0.03211041,0.028972397,0.0301856,0.02999259,0.029753333,Evergreen,39.620408,-105.33872
112,2023-06-07 06:00:00+00:00,0.026854318,0.025000000000000005,0.029742848,0.03156366,0.036476996,0.030535884,0.02778134,0.02884141,0.02867259,Evergreen,39.620408,-105.33872
113,2023-06-07 07:00:00+00:00,0.02403122,0.022,0.02535366,0.027595883,0.029126536,0.03345373,0.028267073,0.025918843,0.026814884,Evergreen,39.620408,-105.33872
114,2023-06-07 08:00:00+00:00,0.021101722,0.022,0.02245993,0.023482965,0.02533459,0.026643168,0.03035613,0.025938476,0.023974868,Evergreen,39.620408,-105.33872
115,2023-06-07 09:00:00+00:00,0.02135394,0.021,0.02077839,0.02182009,0.022651307,0.024207355,0.025305782,0.028433805,0.024708752,Evergreen,39.620408,-105.33872
116,2023-06-07 10:00:00+00:00,0.020161668,0.023,0.020400284,0.019939283,0.020818537,0.02154146,0.0228887,0.02383904,0.026566213,Evergreen,39.620408,-105.33872
