,date,preds_0_Five Points,actual,preds_1_Five Points,preds_2_Five Points,preds_3_Five Points,preds_4_Five Points,preds_5_Five Points,site_name,lat,lon
141,2023-06-08 09:00:00+00:00,0.03322978,0.028000000000000004,0.03340473,0.03173606,0.030461207,0.030051496,0.030516194,Five Points,39.751184,-104.987625
142,2023-06-08 10:00:00+00:00,0.030321686,0.023,0.031759083,0.03191711,0.030416952,0.029274302,0.028908052,Five Points,39.751184,-104.987625
143,2023-06-08 11:00:00+00:00,0.026828991,0.023,0.028842298,0.03014635,0.030288944,0.028939366,0.027914047,Five Points,39.751184,-104.987625
144,2023-06-08 12:00:00+00:00,0.024937524,0.012,0.025985872,0.027805,0.028975181,0.029102711,0.027898902,Five Points,39.751184,-104.987625
145,2023-06-08 13:00:00+00:00,0.021246063,0.018,0.024765797,0.025714185,0.027347373,0.028394332,0.028508129,Five Points,39.751184,-104.987625
146,2023-06-08 14:00:00+00:00,0.023289777,0.026,0.024181863,0.027376506,0.028228894,0.029690774,0.030624751,Five Points,39.751184,-104.987625
147,2023-06-08 15:00:00+00:00,0.029459486,0.042,0.028701073,0.029515797,0.03241205,0.033181597,0.034496736,Five Points,39.751184,-104.987625
148,2023-06-08 16:00:00+00:00,0.038728077,0.052,0.035166513,0.03447437,0.0352142,0.037835214,0.038528897,Five Points,39.751184,-104.987625
149,2023-06-08 17:00:00+00:00,0.047516517,0.058,0.04369738,0.0404565,0.039828133,0.040498387,0.042864934,Five Points,39.751184,-104.987625
150,2023-06-08 18:00:00+00:00,0.054177206,0.062,0.051135328,0.047668066,0.04472575,0.044156075,0.044762198,Five Points,39.751184,-104.987625
151,2023-06-08 19:00:00+00:00,0.05761694,0.064,0.055349626,0.052594814,0.049449757,0.04678324,0.046268053,Five Points,39.751184,-104.987625
152,2023-06-08 20:00:00+00:00,0.060422443,0.06299999999999999,0.058564123,0.05651253,0.054017913,0.051173035,0.04876614,Five Points,39.751184,-104.987625
153,2023-06-08 21:00:00+00:00,0.059834316,0.066,0.0590836,0.057396334,0.055528082,0.053259484,0.050677583,Five Points,39.751184,-104.987625
154,2023-06-08 22:00:00+00:00,0.060713954,0.064,0.05891974,0.05824063,0.05671391,0.05502522,0.052980088,Five Points,39.751184,-104.987625
155,2023-06-08 23:00:00+00:00,0.057073724,0.06,0.056129817,0.054499824,0.053882334,0.052496437,0.050966788,Five Points,39.751184,-104.987625
156,2023-06-09 00:00:00+00:00,0.051834382,0.059,0.05100589,0.05015102,0.048682567,0.048127126,0.046883952,Five Points,39.751184,-104.987625
157,2023-06-09 01:00:00+00:00,0.048628327,0.058,0.04659926,0.04585059,0.04508614,0.04377919,0.04328655,Five Points,39.751184,-104.987625
