,date,preds_0_Highlands Ranch,actual,preds_1_Highlands Ranch,preds_2_Highlands Ranch,preds_3_Highlands Ranch,preds_4_Highlands Ranch,preds_5_Highlands Ranch,preds_6_Highlands Ranch,preds_7_Highlands Ranch,site_name,lat,lon
76,2023-05-05 11:00:00+00:00,0.030550063,0.035,0.025178831,0.025563935,0.025794102,0.033495996,0.03126843,0.032764815,0.033505667,Highlands Ranch,39.567887,-104.957193
77,2023-05-05 12:00:00+00:00,0.03223186,0.031000000000000003,0.02762111,0.023329142,0.023658022,0.023879055,0.031463265,0.029241903,0.030679978,Highlands Ranch,39.567887,-104.957193
78,2023-05-05 13:00:00+00:00,0.031589676,0.03,0.03269616,0.02914897,0.025803909,0.02607921,0.026260458,0.032567825,0.030742694,Highlands Ranch,39.567887,-104.957193
79,2023-05-05 14:00:00+00:00,0.033404827,0.037,0.034836274,0.03566333,0.033096474,0.030520359,0.030729383,0.030863805,0.03570264,Highlands Ranch,39.567887,-104.957193
80,2023-05-05 15:00:00+00:00,0.04212956,0.05,0.03869456,0.03975756,0.040339712,0.03826037,0.03619578,0.03636114,0.036468323,Highlands Ranch,39.567887,-104.957193
81,2023-05-05 16:00:00+00:00,0.053780083,0.055,0.04693474,0.04432874,0.04509428,0.04557149,0.043835722,0.042145662,0.0422834,Highlands Ranch,39.567887,-104.957193
82,2023-05-05 17:00:00+00:00,0.056625616,0.061,0.055570453,0.050529804,0.048515514,0.049150128,0.049538437,0.0481824,0.04683486,Highlands Ranch,39.567887,-104.957193
83,2023-05-05 18:00:00+00:00,0.06121665,0.062000000000000006,0.057282623,0.056490626,0.052747287,0.051143136,0.051626146,0.051902425,0.050942227,Highlands Ranch,39.567887,-104.957193
84,2023-05-05 19:00:00+00:00,0.061165422,0.063,0.06044331,0.05753995,0.05696065,0.054229867,0.053096116,0.053410526,0.053578768,Highlands Ranch,39.567887,-104.957193
85,2023-05-05 20:00:00+00:00,0.06105935,0.062000000000000006,0.059582334,0.059097257,0.057095446,0.056678068,0.054742076,0.054000955,0.0541859,Highlands Ranch,39.567887,-104.957193
86,2023-05-05 21:00:00+00:00,0.05951931,0.061,0.058785934,0.05768187,0.057302635,0.055698127,0.05536496,0.05396721,0.053532396,Highlands Ranch,39.567887,-104.957193
87,2023-05-05 22:00:00+00:00,0.05934613,0.061,0.058122627,0.05752726,0.0566332,0.05630921,0.05493707,0.054667436,0.053746358,Highlands Ranch,39.567887,-104.957193
88,2023-05-05 23:00:00+00:00,0.059496686,0.062000000000000006,0.058079015,0.05707988,0.056619924,0.055901278,0.05563047,0.05447226,0.054249726,Highlands Ranch,39.567887,-104.957193
89,2023-05-06 00:00:00+00:00,0.06058962,0.065,0.058175072,0.056984723,0.056234814,0.055879537,0.05529813,0.05507277,0.05411277,Highlands Ranch,39.567887,-104.957193
90,2023-05-06 01:00:00+00:00,0.061643254,0.066,0.057248723,0.055449035,0.054707482,0.054210834,0.053953744,0.053507857,0.053333092,Highlands Ranch,39.567887,-104.957193
91,2023-05-06 02:00:00+00:00,0.058175586,0.056,0.05365695,0.050873715,0.050080907,0.049727898,0.0494312,0.04924766,0.04890494,Highlands Ranch,39.567887,-104.957193
92,2023-05-06 03:00:00+00:00,0.047216278,0.056,0.049348842,0.046617,0.045335364,0.044922754,0.044670913,0.044424895,0.044269525,Highlands Ranch,39.567887,-104.957193
93,2023-05-06 04:00:00+00:00,0.052620426,0.049,0.044569593,0.045857646,0.04435156,0.04348325,0.04312771,0.042907275,0.04268953,Highlands Ranch,39.567887,-104.957193
94,2023-05-06 05:00:00+00:00,0.045824148,0.048,0.049165994,0.043742873,0.044594213,0.04345762,0.042753283,0.042465344,0.04227589,Highlands Ranch,39.567887,-104.957193
95,2023-05-06 06:00:00+00:00,0.046738986,0.046,0.04475649,0.04718361,0.043169346,0.043854944,0.0429341,0.042386137,0.042146854,Highlands Ranch,39.567887,-104.957193
96,2023-05-06 07:00:00+00:00,0.04560064,0.046,0.046284,0.044739153,0.046688497,0.043262485,0.043835595,0.043079555,0.04262132,Highlands Ranch,39.567887,-104.957193
97,2023-05-06 08:00:00+00:00,0.045700774,0.041,0.045328394,0.045891725,0.04459615,0.046307404,0.0433293,0.043805413,0.043178912,Highlands Ranch,39.567887,-104.957193
98,2023-05-06 09:00:00+00:00,0.041154567,0.037,0.04540908,0.045095604,0.045571268,0.04444734,0.045932572,0.043429114,0.043808877,Highlands Ranch,39.567887,-104.957193
99,2023-05-06 10:00:00+00:00,0.038091533,0.044,0.041795105,0.045304947,0.04504584,0.045444272,0.04450559,0.045728177,0.043664105,Highlands Ranch,39.567887,-104.957193
100,2023-05-06 11:00:00+00:00,0.044928055,0.047,0.03894093,0.041913804,0.04481229,0.04459255,0.044936907,0.04410193,0.045237336,Highlands Ranch,39.567887,-104.957193
101,2023-05-06 12:00:00+00:00,0.045042578,0.045,0.04264348,0.03736593,0.040029433,0.04277942,0.042563073,0.042912427,0.042024236,Highlands Ranch,39.567887,-104.957193
102,2023-05-06 13:00:00+00:00,0.043681238,0.044,0.043724008,0.041823015,0.037635602,0.039962333,0.042450782,0.042258993,0.042550392,Highlands Ranch,39.567887,-104.957193
103,2023-05-06 14:00:00+00:00,0.046307053,0.047,0.046030715,0.046059918,0.044857778,0.04203561,0.043655533,0.045430537,0.04529775,Highlands Ranch,39.567887,-104.957193
104,2023-05-06 15:00:00+00:00,0.0505168,0.048,0.049903203,0.0497227,0.04973977,0.048927248,0.046925,0.04808972,0.04940915,Highlands Ranch,39.567887,-104.957193
105,2023-05-06 16:00:00+00:00,0.052183233,0.052,0.054740008,0.05431261,0.05420311,0.054214567,0.053618647,0.052080374,0.05298659,Highlands Ranch,39.567887,-104.957193
106,2023-05-06 17:00:00+00:00,0.055896252,0.055,0.05610039,0.058054734,0.057767186,0.057695214,0.057702582,0.057303824,0.05620803,Highlands Ranch,39.567887,-104.957193
107,2023-05-06 18:00:00+00:00,0.057610504,0.05800000000000001,0.058672573,0.05884675,0.06037528,0.0601584,0.06010738,0.0601126,0.05980925,Highlands Ranch,39.567887,-104.957193
108,2023-05-06 19:00:00+00:00,0.059894916,0.06,0.059424534,0.060396302,0.06054625,0.061839335,0.061656833,0.061612893,0.061617754,Highlands Ranch,39.567887,-104.957193
109,2023-05-06 20:00:00+00:00,0.061250824,0.061,0.061121106,0.060671564,0.061553933,0.061689317,0.06288019,0.06270222,0.06265557,Highlands Ranch,39.567887,-104.957193
110,2023-05-06 21:00:00+00:00,0.060609225,0.062000000000000006,0.060907964,0.06078467,0.060376525,0.06118138,0.061307866,0.06247571,0.062290054,Highlands Ranch,39.567887,-104.957193
111,2023-05-06 22:00:00+00:00,0.06014355,0.06,0.05869654,0.05895507,0.058853086,0.05851453,0.059198346,0.05930986,0.060385168,Highlands Ranch,39.567887,-104.957193
112,2023-05-06 23:00:00+00:00,0.056761563,0.05800000000000001,0.056904227,0.055677604,0.05588007,0.05579997,0.055529524,0.056094408,0.05619078,Highlands Ranch,39.567887,-104.957193
113,2023-05-07 00:00:00+00:00,0.05670981,0.054,0.055431798,0.05556175,0.0545348,0.054710336,0.054639585,0.05439596,0.05491812,Highlands Ranch,39.567887,-104.957193
114,2023-05-07 01:00:00+00:00,0.051502034,0.055,0.053934973,0.05292339,0.053017832,0.052206073,0.052350696,0.0522918,0.05208676,Highlands Ranch,39.567887,-104.957193
115,2023-05-07 02:00:00+00:00,0.050426066,0.053,0.04746244,0.04908284,0.048513424,0.04857306,0.048031997,0.0481312,0.048089415,Highlands Ranch,39.567887,-104.957193
116,2023-05-07 03:00:00+00:00,0.048502855,0.046,0.046163943,0.044121653,0.04508868,0.044700224,0.04474158,0.044368062,0.044438854,Highlands Ranch,39.567887,-104.957193
117,2023-05-07 04:00:00+00:00,0.04204314,0.047,0.04425007,0.04266755,0.041375134,0.04206645,0.041791268,0.04181935,0.041556746,Highlands Ranch,39.567887,-104.957193
118,2023-05-07 05:00:00+00:00,0.04418252,0.052,0.039752237,0.041288223,0.040163826,0.03918881,0.039692994,0.03949269,0.039514564,Highlands Ranch,39.567887,-104.957193
119,2023-05-07 06:00:00+00:00,0.048878655,0.045,0.04167559,0.038441967,0.03958737,0.038700912,0.037976917,0.03834145,0.038176816,Highlands Ranch,39.567887,-104.957193
120,2023-05-07 07:00:00+00:00,0.04252981,0.038,0.046000596,0.040397644,0.037912752,0.038815618,0.03812433,0.03757864,0.037876576,Highlands Ranch,39.567887,-104.957193
121,2023-05-07 08:00:00+00:00,0.038062163,0.035,0.041712232,0.0445113,0.03986926,0.03782827,0.038554005,0.038001314,0.03754922,Highlands Ranch,39.567887,-104.957193
122,2023-05-07 09:00:00+00:00,0.036175855,0.037,0.0386062,0.04156482,0.043897316,0.039986122,0.038329717,0.038914792,0.038454354,Highlands Ranch,39.567887,-104.957193
123,2023-05-07 10:00:00+00:00,0.03780724,0.041,0.03707919,0.039011076,0.04140721,0.043357003,0.04007134,0.0386644,0.039195556,Highlands Ranch,39.567887,-104.957193
124,2023-05-07 11:00:00+00:00,0.040709917,0.042,0.03754382,0.03696661,0.038522378,0.04054985,0.04225471,0.039284106,0.03788962,Highlands Ranch,39.567887,-104.957193
125,2023-05-07 12:00:00+00:00,0.040654726,0.041,0.039343398,0.03677469,0.03630166,0.037657816,0.039510168,0.041110653,0.038240682,Highlands Ranch,39.567887,-104.957193
